aw,awLabel,instance,aw_wiki_id,instanceLabel,location,inception,mainsubject,mainsubjectLabel,depicts,depictsLabel,madefrom,height,width,owner,VIAFid,description,parts,image,significantevent
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102083,knight,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102083,knight,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q5,human,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102083,knight,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q174219,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q102059,Gorgon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1901-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q180237,Typhon,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Gustav%20Klimt%20-%20Beethovenfries%2C%20%22Die%20Sehnsucht%20nach%20dem%20Gl%C3%BCck%22%20%28nach%20Richard%20Wagners%20Interpretation%20der%20IX.%20Sinfonie%20von%20Ludwig%20van%20Beethoven%29%20-%205987%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q219423,Q684689,mural,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q40,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
http://www.wikidata.org/entity/Q684689,Beethoven Frieze,http://www.wikidata.org/entity/Q16905563,Q684689,cycle of paintings,http://www.wikidata.org/entity/Q265129,1902-01-01T00:00:00Z,,,http://www.wikidata.org/entity/Q7307,kiss,http://www.wikidata.org/entity/Q5309,215,3414,,176725947,,,http://commons.wikimedia.org/wiki/Special:FilePath/Beethovenfires%20total.jpg,
